event_id,ticker,event_type,market_kind,window_days,n_base,baseline_fallback,abnormal_move,abn_logodds,abn_scaled,time_to_50h,avg_spread,n_trades,vol_window,vol_base_daily,d_oi,pre_mid,surprise,moneyness_steps,cell,pair_source
von_miller_to_cowboys,KXFED-26OCT-T5.00,unscheduled_sports,macro_bucket,5,12,True,,,,,0.01,,0.0,1.0434782608695652,0.0,,,,cross_sports_on_macro,primary_pull
von_miller_to_cowboys,KXCPI-26OCT-T0.5,unscheduled_sports,macro_bucket,5,14,True,,,,,0.42000000000000004,,1760.0,0.0,4.0,,,,cross_sports_on_macro,primary_pull
von_miller_to_cowboys,KXCPI-26OCT-T0.4,unscheduled_sports,macro_bucket,5,11,True,,,,,0.492,,169.0,5.352941176470588,0.0,,,,cross_sports_on_macro,primary_pull
von_miller_to_cowboys,KXFED-26DEC-T5.00,unscheduled_sports,macro_bucket,5,21,False,,,,,0.01,,0.0,24.93047619047619,0.0,,,,cross_sports_on_macro,rescue_next_far_expiry
aaron_donald_comeback,KXFED-26DEC-T5.00,unscheduled_sports,macro_bucket,5,12,False,,,,,0.018000000000000002,,0.0,16.11909090909091,0.0,,,,cross_sports_on_macro,primary_pull
aaron_donald_comeback,KXCPI-26OCT-T0.5,unscheduled_sports,macro_bucket,5,5,False,,,,,0.37,,0.0,111.52941176470588,0.0,0.38,,,cross_sports_on_macro,primary_pull
aaron_donald_comeback,KXCPI-26OCT-T0.4,unscheduled_sports,macro_bucket,5,5,False,,,,,0.47,,0.0,88.5,0.0,,,,cross_sports_on_macro,primary_pull
kawhi_to_raptors,KXFED-26DEC-T5.00,unscheduled_sports,macro_bucket,5,13,True,,,,,0.02,,0.0,7.333333333333333,0.0,,,,cross_sports_on_macro,primary_pull
kawhi_to_raptors,KXCPI-26NOV-T0.5,unscheduled_sports,macro_bucket,5,8,False,-0.20499999999999996,-1.174199148034357,-0.5942028985507246,9.066666666666666,0.05,,12.0,18.944444444444443,-4.0,,,,cross_sports_on_macro,primary_pull
kawhi_to_raptors,KXCPI-26NOV-T0.4,unscheduled_sports,macro_bucket,5,5,False,-0.10399999999999998,-0.5916415605686489,-0.3661971830985915,81.06666666666666,0.044000000000000004,,45.0,77.75,1.0,0.25,,,cross_sports_on_macro,primary_pull
